,Iteration,B Type,Constructor,Land Cost,A type,A Size- Sq.Meters,CC1,CC2,Net OP,Q1,Q2,P1,P2,Primary Action,Subsidy Cost,Education Cost,E,EI,U2-Education,U3-Education,M2-Education,Quota_M2-Education,Merge_M2-Education,Residual_M2-Education,M1-Education,S,SI,Price Difference,Price Difference- After Subsidy,Percent,U2- Subsidy,M2- Subsidy,Quota_M2- Subsidy,Merge_M2- Subsidy,Residual_M2- Subsidy,M1 Subsidy,Constructor Profit
4468,447,B6,9,463951,A6,176,1449903,1518920,11.0%,1609392,1686001,1609392,1686001,Education,6000000,9000000,9,5e-05,27.274%,42.726%,0,0,0,0,200,3000,0.1,76608,73608,4.366%,27.274%,0,0,0,0,200,0
4469,447,B6,10,463951,A6,176,1449903,1518920,10.5%,1602143,1678406,1602143,1678406,Education,6000000,9000000,9,5e-05,27.274%,42.726%,0,0,0,0,200,3000,0.1,76263,73263,4.365%,27.274%,0,0,0,0,200,0
4470,448,B7,1,246097,A6,176,1232049,1301066,15.0%,1416856,1496225,1416856,1496225,Education,6000000,9000000,9,5e-05,27.274%,42.726%,545,200,200,345,0,3000,0.1,79369,76369,5.104%,27.274%,545,200,200,345,0,0
4471,448,B7,2,246097,A6,176,1232049,1301066,14.5%,1410696,1489720,1410696,1489720,Education,6000000,9000000,9,5e-05,27.274%,42.726%,345,200,200,145,0,3000,0.1,79024,76024,5.103%,27.274%,345,200,200,145,0,0
4472,448,B7,3,246097,A6,176,1232049,1301066,14.0%,1404536,1483215,1404536,1483215,Education,6000000,9000000,9,5e-05,27.274%,42.726%,145,145,200,0,0,3000,0.1,78679,75679,5.102%,27.274%,145,145,200,0,0,0
4473,448,B7,4,246097,A6,176,1232049,1301066,13.5%,1398376,1476710,1398376,1476710,Education,6000000,9000000,9,5e-05,27.274%,42.726%,0,0,0,0,200,3000,0.1,78334,75334,5.101%,27.274%,0,0,0,0,200,0
4474,448,B7,5,246097,A6,176,1232049,1301066,13.0%,1392215,1470204,1392215,1470204,Education,6000000,9000000,9,5e-05,27.274%,42.726%,0,0,0,0,200,3000,0.1,77989,74989,5.101%,27.274%,0,0,0,0,200,0
4475,448,B7,6,246097,A6,176,1232049,1301066,12.5%,1386055,1463699,1386055,1463699,Education,6000000,9000000,9,5e-05,27.274%,42.726%,0,0,0,0,200,3000,0.1,77644,74644,5.1%,27.274%,0,0,0,0,200,0
4476,448,B7,7,246097,A6,176,1232049,1301066,12.0%,1379895,1457194,1379895,1457194,Education,6000000,9000000,9,5e-05,27.274%,42.726%,0,0,0,0,200,3000,0.1,77299,74299,5.099%,27.274%,0,0,0,0,200,0
4477,448,B7,8,246097,A6,176,1232049,1301066,11.5%,1373735,1450688,1373735,1450688,Education,6000000,9000000,9,5e-05,27.274%,42.726%,0,0,0,0,200,3000,0.1,76954,73954,5.098%,27.274%,0,0,0,0,200,0
4478,448,B7,9,246097,A6,176,1232049,1301066,11.0%,1367574,1444183,1367574,1444183,Education,6000000,9000000,9,5e-05,27.274%,42.726%,0,0,0,0,200,3000,0.1,76608,73608,5.097%,27.274%,0,0,0,0,200,0
4479,448,B7,10,246097,A6,176,1232049,1301066,10.5%,1361414,1437678,1361414,1437678,Education,6000000,9000000,9,5e-05,27.274%,42.726%,0,0,0,0,200,3000,0.1,76263,73263,5.096%,27.274%,0,0,0,0,200,0
4480,449,B1,1,2769804,A3,88,3262780,3297288,15.0%,3752197,3791882,3816353,3857427,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,41074,38574,1.0%,33.433%,587,200,200,387,0,0
4481,449,B1,2,2769804,A3,88,3262780,3297288,14.5%,3735883,3775395,3799469,3840364,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,40895,38395,1.0%,33.433%,387,200,200,187,0,0
4482,449,B1,3,2769804,A3,88,3262780,3297288,14.0%,3719569,3758909,3782584,3823300,Education,5000000,10000000,10,5e-05,29.37%,40.63%,187,187,200,0,0,2500,0.1,40716,38216,1.0%,33.433%,187,187,200,0,0,0
4483,449,B1,4,2769804,A3,88,3262780,3297288,13.5%,3703255,3742422,3765699,3806237,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,40538,38038,0.999%,33.433%,0,0,0,0,200,0
4484,449,B1,5,2769804,A3,88,3262780,3297288,13.0%,3686941,3725936,3748814,3789173,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,40359,37859,0.999%,33.433%,0,0,0,0,200,0
4485,449,B1,6,2769804,A3,88,3262780,3297288,12.5%,3670628,3709449,3731929,3772110,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,40181,37681,0.999%,33.433%,0,0,0,0,200,0
4486,449,B1,7,2769804,A3,88,3262780,3297288,12.0%,3654314,3692963,3715044,3755046,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,40002,37502,0.999%,33.433%,0,0,0,0,200,0
4487,449,B1,8,2769804,A3,88,3262780,3297288,11.5%,3638000,3676476,3698159,3737983,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39823,37323,0.998%,33.433%,0,0,0,0,200,0
4488,449,B1,9,2769804,A3,88,3262780,3297288,11.0%,3621686,3659990,3681274,3720919,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39645,37145,0.998%,33.433%,0,0,0,0,200,0
4489,449,B1,10,2769804,A3,88,3262780,3297288,10.5%,3605372,3643504,3664389,3703856,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39466,36966,0.998%,33.433%,0,0,0,0,200,0
4490,450,B2,1,1663770,A3,88,2156746,2191254,15.0%,2480258,2519942,2499897,2540970,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,41074,38574,1.518%,29.37%,587,200,200,387,0,0
4491,450,B2,2,1663770,A3,88,2156746,2191254,14.5%,2469474,2508986,2488735,2529630,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,40895,38395,1.518%,29.37%,387,200,200,187,0,0
4492,450,B2,3,1663770,A3,88,2156746,2191254,14.0%,2458690,2498030,2477574,2518291,Education,5000000,10000000,10,5e-05,29.37%,40.63%,187,187,200,0,0,2500,0.1,40716,38216,1.518%,29.37%,187,187,200,0,0,0
4493,450,B2,4,1663770,A3,88,2156746,2191254,13.5%,2447907,2487074,2466413,2506951,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,40538,38038,1.517%,29.37%,0,0,0,0,200,0
4494,450,B2,5,1663770,A3,88,2156746,2191254,13.0%,2437123,2476117,2455252,2495611,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,40359,37859,1.517%,29.37%,0,0,0,0,200,0
4495,450,B2,6,1663770,A3,88,2156746,2191254,12.5%,2426339,2465161,2444091,2484271,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,40181,37681,1.517%,29.37%,0,0,0,0,200,0
4496,450,B2,7,1663770,A3,88,2156746,2191254,12.0%,2415556,2454205,2432930,2472932,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,40002,37502,1.517%,29.37%,0,0,0,0,200,0
4497,450,B2,8,1663770,A3,88,2156746,2191254,11.5%,2404772,2443249,2421768,2461592,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39823,37323,1.516%,29.37%,0,0,0,0,200,0
4498,450,B2,9,1663770,A3,88,2156746,2191254,11.0%,2393988,2432292,2410607,2450252,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39645,37145,1.516%,29.37%,0,0,0,0,200,0
4499,450,B2,10,1663770,A3,88,2156746,2191254,10.5%,2383204,2421336,2399446,2438912,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39466,36966,1.516%,29.37%,0,0,0,0,200,0
4500,451,B3,1,1183094,A3,88,1676070,1710578,15.0%,1927480,1967165,1927772,1968845,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,41074,38574,1.959%,29.37%,587,200,200,387,0,0
4501,451,B3,2,1183094,A3,88,1676070,1710578,14.5%,1919100,1958612,1919100,1959993,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,40893,38393,1.959%,29.37%,387,200,200,187,0,0
4502,451,B3,3,1183094,A3,88,1676070,1710578,14.0%,1910720,1950059,1910720,1951141,Education,5000000,10000000,10,5e-05,29.37%,40.63%,187,187,200,0,0,2500,0.1,40421,37921,1.944%,29.37%,187,187,200,0,0,0
4503,451,B3,4,1183094,A3,88,1676070,1710578,13.5%,1902339,1941506,1902339,1942289,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39949,37449,1.928%,29.37%,0,0,0,0,200,0
4504,451,B3,5,1183094,A3,88,1676070,1710578,13.0%,1893959,1932954,1893959,1933436,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39477,36977,1.913%,29.37%,0,0,0,0,200,0
4505,451,B3,6,1183094,A3,88,1676070,1710578,12.5%,1885579,1924401,1885579,1924584,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39005,36505,1.897%,29.37%,0,0,0,0,200,0
4506,451,B3,7,1183094,A3,88,1676070,1710578,12.0%,1877198,1915848,1877198,1915848,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38649,36149,1.887%,29.37%,0,0,0,0,200,0
4507,451,B3,8,1183094,A3,88,1676070,1710578,11.5%,1868818,1907295,1868818,1907295,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38477,35977,1.886%,29.37%,0,0,0,0,200,0
4508,451,B3,9,1183094,A3,88,1676070,1710578,11.0%,1860438,1898742,1860438,1898742,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38304,35804,1.886%,29.37%,0,0,0,0,200,0
4509,451,B3,10,1183094,A3,88,1676070,1710578,10.5%,1852057,1890189,1852057,1890189,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38132,35632,1.885%,29.37%,0,0,0,0,200,0
4510,452,B4,1,930283,A3,88,1423259,1457767,15.0%,1636748,1676432,1636748,1676432,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,39685,37185,2.218%,29.37%,587,200,200,387,0,0
4511,452,B4,2,930283,A3,88,1423259,1457767,14.5%,1629632,1669144,1629632,1669144,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,39512,37012,2.217%,29.37%,387,200,200,187,0,0
4512,452,B4,3,930283,A3,88,1423259,1457767,14.0%,1622515,1661855,1622515,1661855,Education,5000000,10000000,10,5e-05,29.37%,40.63%,187,187,200,0,0,2500,0.1,39339,36839,2.217%,29.37%,187,187,200,0,0,0
4513,452,B4,4,930283,A3,88,1423259,1457767,13.5%,1615399,1654566,1615399,1654566,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39167,36667,2.216%,29.37%,0,0,0,0,200,0
4514,452,B4,5,930283,A3,88,1423259,1457767,13.0%,1608283,1647277,1608283,1647277,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38994,36494,2.215%,29.37%,0,0,0,0,200,0
4515,452,B4,6,930283,A3,88,1423259,1457767,12.5%,1601166,1639988,1601166,1639988,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38822,36322,2.215%,29.37%,0,0,0,0,200,0
4516,452,B4,7,930283,A3,88,1423259,1457767,12.0%,1594050,1632699,1594050,1632699,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38649,36149,2.214%,29.37%,0,0,0,0,200,0
4517,452,B4,8,930283,A3,88,1423259,1457767,11.5%,1586934,1625411,1586934,1625411,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38477,35977,2.213%,29.37%,0,0,0,0,200,0
4518,452,B4,9,930283,A3,88,1423259,1457767,11.0%,1579817,1618122,1579817,1618122,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38304,35804,2.213%,29.37%,0,0,0,0,200,0
4519,452,B4,10,930283,A3,88,1423259,1457767,10.5%,1572701,1610833,1572701,1610833,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38132,35632,2.212%,29.37%,0,0,0,0,200,0
4520,453,B5,1,663515,A3,88,1156491,1190999,15.0%,1329965,1369649,1329965,1369649,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,39685,37185,2.715%,29.37%,587,200,200,387,0,0
4521,453,B5,2,663515,A3,88,1156491,1190999,14.5%,1324182,1363694,1324182,1363694,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,39512,37012,2.714%,29.37%,387,200,200,187,0,0
4522,453,B5,3,663515,A3,88,1156491,1190999,14.0%,1318400,1357739,1318400,1357739,Education,5000000,10000000,10,5e-05,29.37%,40.63%,187,187,200,0,0,2500,0.1,39339,36839,2.713%,29.37%,187,187,200,0,0,0
4523,453,B5,4,663515,A3,88,1156491,1190999,13.5%,1312617,1351784,1312617,1351784,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39167,36667,2.712%,29.37%,0,0,0,0,200,0
4524,453,B5,5,663515,A3,88,1156491,1190999,13.0%,1306835,1345829,1306835,1345829,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38994,36494,2.712%,29.37%,0,0,0,0,200,0
4525,453,B5,6,663515,A3,88,1156491,1190999,12.5%,1301052,1339874,1301052,1339874,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38822,36322,2.711%,29.37%,0,0,0,0,200,0
4526,453,B5,7,663515,A3,88,1156491,1190999,12.0%,1295270,1333919,1295270,1333919,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38649,36149,2.71%,29.37%,0,0,0,0,200,0
4527,453,B5,8,663515,A3,88,1156491,1190999,11.5%,1289487,1327964,1289487,1327964,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38477,35977,2.709%,29.37%,0,0,0,0,200,0
4528,453,B5,9,663515,A3,88,1156491,1190999,11.0%,1283705,1322009,1283705,1322009,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38304,35804,2.708%,29.37%,0,0,0,0,200,0
4529,453,B5,10,663515,A3,88,1156491,1190999,10.5%,1277923,1316054,1277923,1316054,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38132,35632,2.707%,29.37%,0,0,0,0,200,0
4530,454,B6,1,463951,A3,88,956927,991435,15.0%,1100466,1140151,1100466,1140151,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,39685,37185,3.261%,29.37%,587,200,200,387,0,0
4531,454,B6,2,463951,A3,88,956927,991435,14.5%,1095681,1135193,1095681,1135193,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,39512,37012,3.26%,29.37%,387,200,200,187,0,0
4532,454,B6,3,463951,A3,88,956927,991435,14.0%,1090897,1130236,1090897,1130236,Education,5000000,10000000,10,5e-05,29.37%,40.63%,187,187,200,0,0,2500,0.1,39339,36839,3.259%,29.37%,187,187,200,0,0,0
4533,454,B6,4,463951,A3,88,956927,991435,13.5%,1086112,1125279,1086112,1125279,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39167,36667,3.258%,29.37%,0,0,0,0,200,0
4534,454,B6,5,463951,A3,88,956927,991435,13.0%,1081328,1120322,1081328,1120322,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38994,36494,3.257%,29.37%,0,0,0,0,200,0
4535,454,B6,6,463951,A3,88,956927,991435,12.5%,1076543,1115365,1076543,1115365,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38822,36322,3.257%,29.37%,0,0,0,0,200,0
4536,454,B6,7,463951,A3,88,956927,991435,12.0%,1071758,1110408,1071758,1110408,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38649,36149,3.256%,29.37%,0,0,0,0,200,0
4537,454,B6,8,463951,A3,88,956927,991435,11.5%,1066974,1105450,1066974,1105450,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38477,35977,3.254%,29.37%,0,0,0,0,200,0
4538,454,B6,9,463951,A3,88,956927,991435,11.0%,1062189,1100493,1062189,1100493,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38304,35804,3.253%,29.37%,0,0,0,0,200,0
4539,454,B6,10,463951,A3,88,956927,991435,10.5%,1057404,1095536,1057404,1095536,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38132,35632,3.252%,29.37%,0,0,0,0,200,0
4540,455,B7,1,246097,A3,88,739073,773581,15.0%,849934,889619,849934,889619,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,39685,37185,4.18%,29.37%,587,200,200,387,0,0
4541,455,B7,2,246097,A3,88,739073,773581,14.5%,846239,885751,846239,885751,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,39512,37012,4.179%,29.37%,387,200,200,187,0,0
4542,455,B7,3,246097,A3,88,739073,773581,14.0%,842543,881883,842543,881883,Education,5000000,10000000,10,5e-05,29.37%,40.63%,187,187,200,0,0,2500,0.1,39339,36839,4.177%,29.37%,187,187,200,0,0,0
4543,455,B7,4,246097,A3,88,739073,773581,13.5%,838848,878015,838848,878015,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,39167,36667,4.176%,29.37%,0,0,0,0,200,0
4544,455,B7,5,246097,A3,88,739073,773581,13.0%,835152,874147,835152,874147,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38994,36494,4.175%,29.37%,0,0,0,0,200,0
4545,455,B7,6,246097,A3,88,739073,773581,12.5%,831457,870279,831457,870279,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38822,36322,4.174%,29.37%,0,0,0,0,200,0
4546,455,B7,7,246097,A3,88,739073,773581,12.0%,827762,866411,827762,866411,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38649,36149,4.172%,29.37%,0,0,0,0,200,0
4547,455,B7,8,246097,A3,88,739073,773581,11.5%,824066,862543,824066,862543,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38477,35977,4.171%,29.37%,0,0,0,0,200,0
4548,455,B7,9,246097,A3,88,739073,773581,11.0%,820371,858675,820371,858675,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38304,35804,4.17%,29.37%,0,0,0,0,200,0
4549,455,B7,10,246097,A3,88,739073,773581,10.5%,816676,854807,816676,854807,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,38132,35632,4.168%,29.37%,0,0,0,0,200,0
4550,456,B1,1,2769804,A4,118,3430840,3477113,15.0%,3945466,3998679,4016387,4071463,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,55076,52576,1.291%,33.433%,587,200,200,387,0,0
4551,456,B1,2,2769804,A4,118,3430840,3477113,14.5%,3928312,3981294,3998632,4053469,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,54836,52336,1.291%,33.433%,387,200,200,187,0,0
4552,456,B1,3,2769804,A4,118,3430840,3477113,14.0%,3911158,3963908,3980878,4035475,Education,5000000,10000000,10,5e-05,29.37%,40.63%,187,187,200,0,0,2500,0.1,54597,52097,1.291%,33.433%,187,187,200,0,0,0
4553,456,B1,4,2769804,A4,118,3430840,3477113,13.5%,3894003,3946523,3963123,4017481,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,54357,51857,1.291%,33.433%,0,0,0,0,200,0
4554,456,B1,5,2769804,A4,118,3430840,3477113,13.0%,3876849,3929137,3945368,3999487,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,54118,51618,1.291%,33.433%,0,0,0,0,200,0
4555,456,B1,6,2769804,A4,118,3430840,3477113,12.5%,3859695,3911752,3927614,3981492,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53879,51379,1.29%,33.433%,0,0,0,0,200,0
4556,456,B1,7,2769804,A4,118,3430840,3477113,12.0%,3842541,3894366,3909859,3963498,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53639,51139,1.29%,33.433%,0,0,0,0,200,0
4557,456,B1,8,2769804,A4,118,3430840,3477113,11.5%,3825387,3876980,3892105,3945504,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53400,50900,1.29%,33.433%,0,0,0,0,200,0
4558,456,B1,9,2769804,A4,118,3430840,3477113,11.0%,3808232,3859595,3874350,3927510,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53160,50660,1.29%,33.433%,0,0,0,0,200,0
4559,456,B1,10,2769804,A4,118,3430840,3477113,10.5%,3791078,3842209,3856596,3909516,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,52921,50421,1.29%,33.433%,0,0,0,0,200,0
4560,457,B2,1,1663770,A4,118,2324806,2371079,15.0%,2673527,2726740,2699930,2755006,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,55076,52576,1.908%,29.37%,587,200,200,387,0,0
4561,457,B2,2,1663770,A4,118,2324806,2371079,14.5%,2661903,2714885,2687899,2742735,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,54836,52336,1.908%,29.37%,387,200,200,187,0,0
4562,457,B2,3,1663770,A4,118,2324806,2371079,14.0%,2650279,2703030,2675868,2730465,Education,5000000,10000000,10,5e-05,29.37%,40.63%,187,187,200,0,0,2500,0.1,54597,52097,1.908%,29.37%,187,187,200,0,0,0
4563,457,B2,4,1663770,A4,118,2324806,2371079,13.5%,2638655,2691174,2663837,2718195,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,54357,51857,1.908%,29.37%,0,0,0,0,200,0
4564,457,B2,5,1663770,A4,118,2324806,2371079,13.0%,2627031,2679319,2651806,2705924,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,54118,51618,1.908%,29.37%,0,0,0,0,200,0
4565,457,B2,6,1663770,A4,118,2324806,2371079,12.5%,2615407,2667463,2639776,2693654,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53879,51379,1.907%,29.37%,0,0,0,0,200,0
4566,457,B2,7,1663770,A4,118,2324806,2371079,12.0%,2603783,2655608,2627745,2681384,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53639,51139,1.907%,29.37%,0,0,0,0,200,0
4567,457,B2,8,1663770,A4,118,2324806,2371079,11.5%,2592159,2643753,2615714,2669113,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53400,50900,1.907%,29.37%,0,0,0,0,200,0
4568,457,B2,9,1663770,A4,118,2324806,2371079,11.0%,2580535,2631897,2603683,2656843,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53160,50660,1.907%,29.37%,0,0,0,0,200,0
4569,457,B2,10,1663770,A4,118,2324806,2371079,10.5%,2568911,2620042,2591652,2644573,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,52921,50421,1.907%,29.37%,0,0,0,0,200,0
4570,458,B3,1,1183094,A4,118,1844130,1890403,15.0%,2120750,2173963,2127805,2182881,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,55076,52576,2.409%,29.37%,587,200,200,387,0,0
4571,458,B3,2,1183094,A4,118,1844130,1890403,14.5%,2111529,2164511,2118262,2173098,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,54836,52336,2.408%,29.37%,387,200,200,187,0,0
4572,458,B3,3,1183094,A4,118,1844130,1890403,14.0%,2102308,2155059,2108719,2163316,Education,5000000,10000000,10,5e-05,29.37%,40.63%,187,187,200,0,0,2500,0.1,54597,52097,2.408%,29.37%,187,187,200,0,0,0
4573,458,B3,4,1183094,A4,118,1844130,1890403,13.5%,2093088,2145607,2099175,2153533,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,54357,51857,2.408%,29.37%,0,0,0,0,200,0
4574,458,B3,5,1183094,A4,118,1844130,1890403,13.0%,2083867,2136155,2089632,2143750,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,54118,51618,2.408%,29.37%,0,0,0,0,200,0
4575,458,B3,6,1183094,A4,118,1844130,1890403,12.5%,2074646,2126703,2080088,2133967,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53879,51379,2.408%,29.37%,0,0,0,0,200,0
4576,458,B3,7,1183094,A4,118,1844130,1890403,12.0%,2065426,2117251,2070545,2124184,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53639,51139,2.407%,29.37%,0,0,0,0,200,0
4577,458,B3,8,1183094,A4,118,1844130,1890403,11.5%,2056205,2107799,2061002,2114401,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53400,50900,2.407%,29.37%,0,0,0,0,200,0
4578,458,B3,9,1183094,A4,118,1844130,1890403,11.0%,2046984,2098347,2051458,2104619,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,53160,50660,2.407%,29.37%,0,0,0,0,200,0
4579,458,B3,10,1183094,A4,118,1844130,1890403,10.5%,2037764,2088895,2041915,2094836,Education,5000000,10000000,10,5e-05,29.37%,40.63%,0,0,0,0,200,2500,0.1,52921,50421,2.407%,29.37%,0,0,0,0,200,0
4580,459,B4,1,930283,A4,118,1591319,1637592,15.0%,1830017,1883230,1830017,1883230,Education,5000000,10000000,10,5e-05,29.37%,40.63%,587,200,200,387,0,2500,0.1,53213,50713,2.693%,29.37%,587,200,200,387,0,0
4581,459,B4,2,930283,A4,118,1591319,1637592,14.5%,1822060,1875042,1822060,1875042,Education,5000000,10000000,10,5e-05,29.37%,40.63%,387,200,200,187,0,2500,0.1,52982,50482,2.692%,29.37%,387,200,200,187,0,0
