,Iteration,B Type,Constructor,Education Budget,Subdsidy Budget,Subsidy Level,Education Spare Budget,Subsidy Spare Budget,Land Cost,CC1,CC2,Net OP 1,A3 P1,A3 P2,A3 Subsidy Level,A4 P1,A4 P2,A4 Subsidy Level,A5 P1,A5 P2,A5 Subsidy Level,A6 P1,A6 P2,A6 Subsidy Level,Education Cost,Education affect,EI,U2-After-Education,U3-After-Education,Subsidy Level Cap,Subsidy Left,A3 Constructor Amount,Green A3 Demand,Green A3 Total Built,Green A3 Percentage Built,Green A3 Amount left,A4 Constructor Amount,Green A4 Demand,Green A4 Total Built,Green A4 Percentage Built,Green A4 Amount left,A5 Constructor Amount,Green A5 Demand,Green A5 Total Built,Green A5 Percentage Built,Green A5 Amount left,A6 Constructor Amount,Green A6 Demand,Green A6 Total Built,Green A6 Percentage Built,Green A6 Amount left,H1,H2,Total Green Apartments,Constructor Profit
61,3,B3,2,0.0,15000000.0,50000,0.0,12550000.0,1194977,377420820,387110599,14.75%,1937548,2058514,50000,2137147,2277493,50000,2330092,2489173,50000,2523037,2700854,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,55669550.0,55669550.0,49,55669550.0
62,3,B3,3,0.0,15000000.0,50000,0.0,12550000.0,1194977,377420820,387110599,14.5%,1933180,2053722,50000,2132344,2272224,50000,2324869,2483443,50000,2517394,2694663,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,54726010.0,54726010.0,49,54726010.0
63,3,B3,4,0.0,15000000.0,50000,0.0,12550000.0,1194977,377420820,387110599,14.25%,1928813,2048930,50000,2127542,2266956,50000,2319646,2477714,50000,2511751,2688471,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,53782450.0,53782450.0,49,53782450.0
64,3,B3,5,0.0,15000000.0,50000,0.0,12550000.0,1194977,377420820,387110599,14.0%,1924445,2044139,50000,2122739,2261687,50000,2314424,2471984,50000,2506108,2682280,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,52838910.0,52838910.0,49,52838910.0
65,3,B3,6,0.0,15000000.0,50000,0.0,12550000.0,1194977,377420820,387110599,13.75%,1920078,2039347,50000,2117937,2256418,50000,2309201,2466254,50000,2500465,2676089,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,51895420.0,51895420.0,49,51895420.0
66,3,B3,7,0.0,15000000.0,50000,0.0,12550000.0,1194977,377420820,387110599,13.5%,1915827,2034683,50000,2113134,2251149,50000,2303978,2460524,50000,2494821,2669898,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,50951860.0,50951860.0,49,50951860.0
67,3,B3,8,0.0,15000000.0,50000,0.0,12550000.0,1194977,377420820,387110599,13.25%,1911607,2030053,50000,2108332,2245881,50000,2298755,2454794,50000,2489178,2663707,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,50008270.0,50008270.0,49,50008270.0
68,3,B3,9,0.0,15000000.0,50000,0.0,12550000.0,1194977,377420820,387110599,13.0%,1907387,2025424,50000,2103530,2240612,50000,2293532,2449064,50000,2483535,2657516,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,49064730.0,49064730.0,49,49064730.0
69,3,B3,10,0.0,15000000.0,50000,0.0,12550000.0,1194977,377420820,387110599,12.75%,1903167,2020794,50000,2098727,2235343,50000,2288310,2443334,50000,2477892,2651325,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,48121170.0,48121170.0,49,48121170.0
70,3,B3,1,0.0,15000000.0,100000,0.0,10100000.0,1194977,377420820,387110599,15.0%,1941916,2063305,100000,2141949,2282762,100000,2335315,2494903,100000,2528680,2707045,100000,0,0.0,,2.5%,67.5%,100000,10100000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,56613140.0,61077156.0,49,61077156.0
71,3,B3,2,0.0,15000000.0,100000,0.0,10100000.0,1194977,377420820,387110599,14.75%,1937548,2058514,100000,2137147,2277493,100000,2330092,2489173,100000,2523037,2700854,100000,0,0.0,,2.5%,67.5%,100000,10100000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,55669550.0,55669550.0,49,55669550.0
72,3,B3,3,0.0,15000000.0,100000,0.0,10100000.0,1194977,377420820,387110599,14.5%,1933180,2053722,100000,2132344,2272224,100000,2324869,2483443,100000,2517394,2694663,100000,0,0.0,,2.5%,67.5%,100000,10100000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,54726010.0,54726010.0,49,54726010.0
73,3,B3,4,0.0,15000000.0,100000,0.0,10100000.0,1194977,377420820,387110599,14.25%,1928813,2048930,100000,2127542,2266956,100000,2319646,2477714,100000,2511751,2688471,100000,0,0.0,,2.5%,67.5%,100000,10100000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,53782450.0,53782450.0,49,53782450.0
74,3,B3,5,0.0,15000000.0,100000,0.0,10100000.0,1194977,377420820,387110599,14.0%,1924445,2044139,100000,2122739,2261687,100000,2314424,2471984,100000,2506108,2682280,100000,0,0.0,,2.5%,67.5%,100000,10100000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,52838910.0,52838910.0,49,52838910.0
75,3,B3,6,0.0,15000000.0,100000,0.0,10100000.0,1194977,377420820,387110599,13.75%,1920078,2039347,100000,2117937,2256418,100000,2309201,2466254,100000,2500465,2676089,100000,0,0.0,,2.5%,67.5%,100000,10100000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,51895420.0,51895420.0,49,51895420.0
76,3,B3,7,0.0,15000000.0,100000,0.0,10100000.0,1194977,377420820,387110599,13.5%,1915827,2034683,100000,2113134,2251149,100000,2303978,2460524,100000,2494821,2669898,100000,0,0.0,,2.5%,67.5%,100000,10100000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,50951860.0,50951860.0,49,50951860.0
77,3,B3,8,0.0,15000000.0,100000,0.0,10100000.0,1194977,377420820,387110599,13.25%,1911607,2030053,100000,2108332,2245881,100000,2298755,2454794,100000,2489178,2663707,100000,0,0.0,,2.5%,67.5%,100000,10100000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,50008270.0,50008270.0,49,50008270.0
78,3,B3,9,0.0,15000000.0,100000,0.0,10100000.0,1194977,377420820,387110599,13.0%,1907387,2025424,100000,2103530,2240612,100000,2293532,2449064,100000,2483535,2657516,100000,0,0.0,,2.5%,67.5%,100000,10100000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,49064730.0,49064730.0,49,49064730.0
79,3,B3,10,0.0,15000000.0,100000,0.0,10100000.0,1194977,377420820,387110599,12.75%,1903167,2020794,100000,2098727,2235343,100000,2288310,2443334,100000,2477892,2651325,100000,0,0.0,,2.5%,67.5%,100000,10100000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,48121170.0,48121170.0,49,48121170.0
80,4,B4,1,0.0,15000000.0,50000,0.0,12550000.0,926911,323807620,333497399,15.0%,1632870,1730842,50000,1826139,1936287,50000,2016249,2144856,50000,2209615,2356998,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,48571140.0,51764899.0,49,51764899.0
81,4,B4,2,0.0,15000000.0,50000,0.0,12550000.0,926911,323807620,333497399,14.75%,1629320,1727080,50000,1822169,1931931,50000,2011720,2139888,50000,2204665,2351568,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,47761600.0,47761600.0,49,47761600.0
82,4,B4,3,0.0,15000000.0,50000,0.0,12550000.0,926911,323807620,333497399,14.5%,1625771,1723317,50000,1818199,1927576,50000,2007191,2134919,50000,2199716,2346138,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,46952110.0,46952110.0,49,46952110.0
83,4,B4,4,0.0,15000000.0,50000,0.0,12550000.0,926911,323807620,333497399,14.25%,1622221,1719554,50000,1814229,1923221,50000,2002662,2129950,50000,2194766,2340708,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,46142570.0,46142570.0,49,46142570.0
84,4,B4,5,0.0,15000000.0,50000,0.0,12550000.0,926911,323807620,333497399,14.0%,1618671,1715791,50000,1810260,1918875,50000,1998132,2124981,50000,2189817,2335277,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,45333110.0,45333110.0,49,45333110.0
85,4,B4,6,0.0,15000000.0,50000,0.0,12550000.0,926911,323807620,333497399,13.75%,1615121,1712029,50000,1806290,1914667,50000,1993603,2120012,50000,2184867,2329847,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,44523570.0,44523570.0,49,44523570.0
86,4,B4,7,0.0,15000000.0,50000,0.0,12550000.0,926911,323807620,333497399,13.5%,1611572,1708266,50000,1802320,1910459,50000,1989074,2115043,50000,2179918,2324417,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,43714080.0,43714080.0,49,43714080.0
87,4,B4,8,0.0,15000000.0,50000,0.0,12550000.0,926911,323807620,333497399,13.25%,1608022,1704503,50000,1798350,1906251,50000,1984545,2110074,50000,2174968,2318987,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,42904520.0,42904520.0,49,42904520.0
88,4,B4,9,0.0,15000000.0,50000,0.0,12550000.0,926911,323807620,333497399,13.0%,1604472,1700741,50000,1794380,1902043,50000,1980016,2105105,50000,2170018,2313557,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,42094980.0,42094980.0,49,42094980.0
89,4,B4,10,0.0,15000000.0,50000,0.0,12550000.0,926911,323807620,333497399,12.75%,1600923,1696978,50000,1790410,1897835,50000,1975487,2100136,50000,2165069,2308127,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,41285490.0,41285490.0,49,41285490.0
90,4,B4,1,0.0,15000000.0,100000,0.0,10124333.564,926911,323807620,333497399,15.0%,1632870,1730842,97972,1826139,1936287,100000,2016249,2144856,100000,2209615,2356998,100000,0,0.0,,2.5%,67.5%,100000,10124333.564,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,48571140.0,51764899.0,49,51764899.0
91,4,B4,2,0.0,15000000.0,100000,0.0,10124333.564,926911,323807620,333497399,14.75%,1629320,1727080,97759,1822169,1931931,100000,2011720,2139888,100000,2204665,2351568,100000,0,0.0,,2.5%,67.5%,100000,10124333.564,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,47761600.0,47761600.0,49,47761600.0
92,4,B4,3,0.0,15000000.0,100000,0.0,10124333.564,926911,323807620,333497399,14.5%,1625771,1723317,97546,1818199,1927576,100000,2007191,2134919,100000,2199716,2346138,100000,0,0.0,,2.5%,67.5%,100000,10124333.564,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,46952110.0,46952110.0,49,46952110.0
93,4,B4,4,0.0,15000000.0,100000,0.0,10124333.564,926911,323807620,333497399,14.25%,1622221,1719554,97333,1814229,1923221,100000,2002662,2129950,100000,2194766,2340708,100000,0,0.0,,2.5%,67.5%,100000,10124333.564,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,46142570.0,46142570.0,49,46142570.0
94,4,B4,5,0.0,15000000.0,100000,0.0,10124333.564,926911,323807620,333497399,14.0%,1618671,1715791,97120,1810260,1918875,100000,1998132,2124981,100000,2189817,2335277,100000,0,0.0,,2.5%,67.5%,100000,10124333.564,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,45333110.0,45333110.0,49,45333110.0
95,4,B4,6,0.0,15000000.0,100000,0.0,10124333.564,926911,323807620,333497399,13.75%,1615121,1712029,96907,1806290,1914667,100000,1993603,2120012,100000,2184867,2329847,100000,0,0.0,,2.5%,67.5%,100000,10124333.564,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,44523570.0,44523570.0,49,44523570.0
96,4,B4,7,0.0,15000000.0,100000,0.0,10124333.564,926911,323807620,333497399,13.5%,1611572,1708266,96694,1802320,1910459,100000,1989074,2115043,100000,2179918,2324417,100000,0,0.0,,2.5%,67.5%,100000,10124333.564,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,43714080.0,43714080.0,49,43714080.0
97,4,B4,8,0.0,15000000.0,100000,0.0,10124333.564,926911,323807620,333497399,13.25%,1608022,1704503,96481,1798350,1906251,100000,1984545,2110074,100000,2174968,2318987,100000,0,0.0,,2.5%,67.5%,100000,10124333.564,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,42904520.0,42904520.0,49,42904520.0
98,4,B4,9,0.0,15000000.0,100000,0.0,10124333.564,926911,323807620,333497399,13.0%,1604472,1700741,96268,1794380,1902043,100000,1980016,2105105,100000,2170018,2313557,100000,0,0.0,,2.5%,67.5%,100000,10124333.564,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,42094980.0,42094980.0,49,42094980.0
99,4,B4,10,0.0,15000000.0,100000,0.0,10124333.564,926911,323807620,333497399,12.75%,1600923,1696978,96055,1790410,1897835,100000,1975487,2100136,100000,2165069,2308127,100000,0,0.0,,2.5%,67.5%,100000,10124333.564,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,41285490.0,41285490.0,49,41285490.0
100,5,B5,1,0.0,15000000.0,50000,0.0,12550000.0,658532,270131820,279821599,15.0%,1324234,1403688,50000,1517503,1608553,50000,1704330,1806590,50000,1891157,2007617,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,40519760.0,42712312.0,49,42712312.0
101,5,B5,2,0.0,15000000.0,50000,0.0,12550000.0,658532,270131820,279821599,14.75%,1321355,1400637,50000,1514204,1605057,50000,1700625,1802662,50000,1887045,2003107,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,39844400.0,39844400.0,49,39844400.0
102,5,B5,3,0.0,15000000.0,50000,0.0,12550000.0,658532,270131820,279821599,14.5%,1318477,1397585,50000,1510905,1601560,50000,1696920,1798735,50000,1882934,1998597,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,39169110.0,39169110.0,49,39169110.0
103,5,B5,4,0.0,15000000.0,50000,0.0,12550000.0,658532,270131820,279821599,14.25%,1315598,1394534,50000,1507606,1598063,50000,1693215,1794808,50000,1878823,1994086,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,38493770.0,38493770.0,49,38493770.0
104,5,B5,5,0.0,15000000.0,50000,0.0,12550000.0,658532,270131820,279821599,14.0%,1312719,1391482,50000,1504308,1594566,50000,1689510,1790880,50000,1874712,1989576,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,37818510.0,37818510.0,49,37818510.0
105,5,B5,6,0.0,15000000.0,50000,0.0,12550000.0,658532,270131820,279821599,13.75%,1309840,1388431,50000,1501009,1591069,50000,1685805,1786953,50000,1870601,1985065,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,37143170.0,37143170.0,49,37143170.0
106,5,B5,7,0.0,15000000.0,50000,0.0,12550000.0,658532,270131820,279821599,13.5%,1306962,1385379,50000,1497710,1587572,50000,1682100,1783025,50000,1866489,1980555,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,36467860.0,36467860.0,49,36467860.0
107,5,B5,8,0.0,15000000.0,50000,0.0,12550000.0,658532,270131820,279821599,13.25%,1304083,1382328,50000,1494411,1584075,50000,1678394,1779098,50000,1862378,1976045,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,35792470.0,35792470.0,49,35792470.0
108,5,B5,9,0.0,15000000.0,50000,0.0,12550000.0,658532,270131820,279821599,13.0%,1301204,1379276,50000,1491112,1580579,50000,1674689,1775171,50000,1858267,1971534,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,35117130.0,35117130.0,49,35117130.0
109,5,B5,10,0.0,15000000.0,50000,0.0,12550000.0,658532,270131820,279821599,12.75%,1298325,1376225,50000,1487813,1577082,50000,1670984,1771243,50000,1854156,1967024,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,34441790.0,34441790.0,49,34441790.0
110,6,B6,1,0.0,15000000.0,50000,0.0,12550000.0,460377,230500820,240190599,15.0%,1096356,1162137,50000,1289625,1367002,50000,1476452,1565039,50000,1663278,1763075,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,34575140.0,36097720.0,49,36097720.0
111,6,B6,2,0.0,15000000.0,50000,0.0,12550000.0,460377,230500820,240190599,14.75%,1093973,1159611,50000,1286821,1364031,50000,1473242,1561636,50000,1659663,1759242,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,33998870.0,33998870.0,49,33998870.0
112,6,B6,3,0.0,15000000.0,50000,0.0,12550000.0,460377,230500820,240190599,14.5%,1091589,1157085,50000,1284018,1361059,50000,1470032,1558234,50000,1656047,1755410,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,33422610.0,33422610.0,49,33422610.0
113,6,B6,4,0.0,15000000.0,50000,0.0,12550000.0,460377,230500820,240190599,14.25%,1089206,1154558,50000,1281214,1358087,50000,1466823,1554832,50000,1652431,1751577,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,32846370.0,32846370.0,49,32846370.0
114,6,B6,5,0.0,15000000.0,50000,0.0,12550000.0,460377,230500820,240190599,14.0%,1086822,1152032,50000,1278411,1355115,50000,1463613,1551430,50000,1648815,1747744,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,32270110.0,32270110.0,49,32270110.0
115,6,B6,6,0.0,15000000.0,50000,0.0,12550000.0,460377,230500820,240190599,13.75%,1084439,1149505,50000,1275607,1352144,50000,1460403,1548027,50000,1645199,1743911,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,31693820.0,31693820.0,49,31693820.0
116,6,B6,7,0.0,15000000.0,50000,0.0,12550000.0,460377,230500820,240190599,13.5%,1082056,1146979,50000,1272804,1349172,50000,1457194,1544625,50000,1641583,1740078,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,31117660.0,31117660.0,49,31117660.0
117,6,B6,8,0.0,15000000.0,50000,0.0,12550000.0,460377,230500820,240190599,13.25%,1079672,1144453,50000,1270000,1346200,50000,1453984,1541223,50000,1637968,1736246,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,30541340.0,30541340.0,49,30541340.0
118,6,B6,9,0.0,15000000.0,50000,0.0,12550000.0,460377,230500820,240190599,13.0%,1077289,1141926,50000,1267197,1343228,50000,1450774,1537821,50000,1634352,1732413,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,29965130.0,29965130.0,49,29965130.0
119,6,B6,10,0.0,15000000.0,50000,0.0,12550000.0,460377,230500820,240190599,12.75%,1074906,1139400,50000,1264393,1340257,50000,1447565,1534418,50000,1630736,1728580,50000,0,0.0,,2.5%,67.5%,50000,12550000.0,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,29388890.0,29388890.0,49,29388890.0
120,7,B7,1,0.0,15000000.0,50000,0.0,12552738.76,228354,184096220,193785999,15.0%,829529,879301,49772,1022798,1084166,50000,1209625,1282203,50000,1396452,1480239,50000,0,0.0,,2.5%,67.5%,50000,12552738.76,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,27614360.0,28352494.0,49,28352494.0
121,7,B7,2,0.0,15000000.0,50000,0.0,12552738.76,228354,184096220,193785999,14.75%,827726,877390,49664,1020575,1081810,50000,1206996,1279415,50000,1393416,1477021,50000,0,0.0,,2.5%,67.5%,50000,12552738.76,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,27154200.0,27154200.0,49,27154200.0
122,7,B7,3,0.0,15000000.0,50000,0.0,12552738.76,228354,184096220,193785999,14.5%,825923,875478,49555,1018352,1079453,50000,1204366,1276628,50000,1390380,1473803,50000,0,0.0,,2.5%,67.5%,50000,12552738.76,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,26693990.0,26693990.0,49,26693990.0
123,7,B7,4,0.0,15000000.0,50000,0.0,12552738.76,228354,184096220,193785999,14.25%,824120,873567,49447,1016128,1077096,50000,1201736,1273841,50000,1387345,1470585,50000,0,0.0,,2.5%,67.5%,50000,12552738.76,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,26233720.0,26233720.0,49,26233720.0
124,7,B7,5,0.0,15000000.0,50000,0.0,12552738.76,228354,184096220,193785999,14.0%,822316,871655,49339,1013905,1074739,50000,1199107,1271053,50000,1384309,1467367,50000,0,0.0,,2.5%,67.5%,50000,12552738.76,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,25773510.0,25773510.0,49,25773510.0
125,7,B7,6,0.0,15000000.0,50000,0.0,12552738.76,228354,184096220,193785999,13.75%,820513,869744,49231,1011681,1072382,50000,1196477,1268266,50000,1381273,1464149,50000,0,0.0,,2.5%,67.5%,50000,12552738.76,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,25313220.0,25313220.0,49,25313220.0
126,7,B7,7,0.0,15000000.0,50000,0.0,12552738.76,228354,184096220,193785999,13.5%,818710,867832,49123,1009458,1070025,50000,1193847,1265478,50000,1378237,1460932,50000,0,0.0,,2.5%,67.5%,50000,12552738.76,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,24853010.0,24853010.0,49,24853010.0
127,7,B7,8,0.0,15000000.0,50000,0.0,12552738.76,228354,184096220,193785999,13.25%,816906,865921,49014,1007234,1067668,50000,1191218,1262691,50000,1375202,1457714,50000,0,0.0,,2.5%,67.5%,50000,12552738.76,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,24392740.0,24392740.0,49,24392740.0
128,7,B7,9,0.0,15000000.0,50000,0.0,12552738.76,228354,184096220,193785999,13.0%,815103,864009,48906,1005011,1065311,50000,1188588,1259904,50000,1372166,1454496,50000,0,0.0,,2.5%,67.5%,50000,12552738.76,50.0,12,12,2.4%,0,80.0,20,20,2.5%,0,50.0,12,12,2.4%,0,20.0,5,5,2.5%,0,23932530.0,23932530.0,49,23932530.0
