,Iteration,B Type,Constructor,Land Cost,CC1,CC2,Net OP,Q1,Q2,P1,P2,Primary Action,Subsidy Cost,Education Cost,E,EI,U2-After-Education,U3-After-Education,S,Price Difference,Price Difference- After Subsidy,P2-Subsidized-Relative-Percent,U2-After-Subsidy,M2-After-Subsidy,Quota_M2- Subsidy,Merge_M2- Subsidy,Residual_M2- Subsidy,M1 Subsidy,H1,H2,Constructor Profit
1351,136,B3,2,1183094,375044220,384733999,14.5%,2483558,2562582,2503312,2585102,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,81790,80790,3.125%,25.998%,320,200,200,120,0,54381410.0,64903800,64903800
1352,136,B3,3,1183094,375044220,384733999,14.0%,2472712,2551391,2492087,2573520,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,81433,80433,3.125%,25.998%,120,120,200,0,0,52506160.0,62665800,62665800
1353,136,B3,4,1183094,375044220,384733999,13.5%,2461867,2540201,2480862,2561938,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,81076,80076,3.126%,25.998%,0,0,0,0,200,50630960.0,58564200,58564200
1354,136,B3,5,1183094,375044220,384733999,13.0%,2451022,2529011,2469637,2550356,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,80718,79718,3.126%,25.998%,0,0,0,0,200,48755730.0,56395200,56395200
1355,136,B3,6,1183094,375044220,384733999,12.5%,2440177,2517820,2458413,2538774,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,80361,79361,3.126%,25.998%,0,0,0,0,200,46880550.0,54226200,54226200
1356,136,B3,7,1183094,375044220,384733999,12.0%,2429332,2506630,2447188,2527192,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,80004,79004,3.126%,25.998%,0,0,0,0,200,45005350.0,52057200,52057200
1357,136,B3,8,1183094,375044220,384733999,11.5%,2418486,2495440,2435963,2515610,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,79647,78647,3.126%,25.998%,0,0,0,0,200,43130100.0,49888000,49888000
1358,136,B3,9,1183094,375044220,384733999,11.0%,2407641,2484250,2424738,2504028,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,79290,78290,3.127%,25.998%,0,0,0,0,200,41254870.0,47719000,47719000
1359,136,B3,10,1183094,375044220,384733999,10.5%,2396796,2473059,2413513,2492446,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,78933,77933,3.127%,25.998%,0,0,0,0,200,39379670.0,45550000,45550000
1360,137,B4,1,930283,324482020,334171799,15.0%,2203670,2283039,2213628,2295775,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,82147,81147,3.535%,25.998%,520,200,200,320,0,48672340.0,59557600,59557600
1361,137,B4,2,930283,324482020,334171799,14.5%,2194089,2273113,2203712,2285502,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,81790,80790,3.535%,25.998%,320,200,200,120,0,47049910.0,57572200,57572200
1362,137,B4,3,930283,324482020,334171799,14.0%,2184508,2263187,2193795,2275228,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,81433,80433,3.535%,25.998%,120,120,200,0,0,45427510.0,55587000,55587000
1363,137,B4,4,930283,324482020,334171799,13.5%,2174927,2253261,2183879,2264954,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,81076,80076,3.535%,25.998%,0,0,0,0,200,43805080.0,51738400,51738400
1364,137,B4,5,930283,324482020,334171799,13.0%,2165346,2243334,2173962,2254681,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,80718,79718,3.536%,25.998%,0,0,0,0,200,42182650.0,49822200,49822200
1365,137,B4,6,930283,324482020,334171799,12.5%,2155764,2233408,2164046,2244407,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,80361,79361,3.536%,25.998%,0,0,0,0,200,40560230.0,47905800,47905800
1366,137,B4,7,930283,324482020,334171799,12.0%,2146183,2223482,2154129,2234133,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,80004,79004,3.536%,25.998%,0,0,0,0,200,38937800.0,45989600,45989600
1367,137,B4,8,930283,324482020,334171799,11.5%,2136602,2213556,2144213,2223860,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,79647,78647,3.537%,25.998%,0,0,0,0,200,37315450.0,44073400,44073400
1368,137,B4,9,930283,324482020,334171799,11.0%,2127021,2203629,2134296,2213586,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,79290,78290,3.537%,25.998%,0,0,0,0,200,35692970.0,42157200,42157200
1369,137,B4,10,930283,324482020,334171799,10.5%,2117440,2193703,2124380,2203312,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,78933,77933,3.537%,25.998%,0,0,0,0,200,34070590.0,40241000,40241000
1370,138,B5,1,663515,271128420,280818199,15.0%,1896887,1976256,1896887,1978255,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,81368,80368,4.063%,25.998%,520,200,200,320,0,40669290.0,51554600,51554600
1371,138,B5,2,663515,271128420,280818199,14.5%,1888640,1967664,1888640,1969362,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,80722,79722,4.048%,25.998%,320,200,200,120,0,39313610.0,49836000,49836000
1372,138,B5,3,663515,271128420,280818199,14.0%,1880392,1959071,1880392,1960468,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,80076,79076,4.034%,25.998%,120,120,200,0,0,37957960.0,48117600,48117600
1373,138,B5,4,663515,271128420,280818199,13.5%,1872145,1950479,1872145,1951575,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,79430,78430,4.019%,25.998%,0,0,0,0,200,36602280.0,44535600,44535600
1374,138,B5,5,663515,271128420,280818199,13.0%,1863898,1941887,1863898,1942682,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,78784,77784,4.004%,25.998%,0,0,0,0,200,35246730.0,42886200,42886200
1375,138,B5,6,663515,271128420,280818199,12.5%,1855650,1933294,1855650,1933789,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,78139,77139,3.989%,25.998%,0,0,0,0,200,33891030.0,41236600,41236600
1376,138,B5,7,663515,271128420,280818199,12.0%,1847403,1924702,1847403,1924896,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,77493,76493,3.974%,25.998%,0,0,0,0,200,32535400.0,39587200,39587200
1377,138,B5,8,663515,271128420,280818199,11.5%,1839156,1916109,1839156,1916109,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,76954,75954,3.964%,25.998%,0,0,0,0,200,31179720.0,37937800,37937800
1378,138,B5,9,663515,271128420,280818199,11.0%,1830908,1907517,1830908,1907517,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,76608,75608,3.964%,25.998%,0,0,0,0,200,29824150.0,36288200,36288200
1379,138,B5,10,663515,271128420,280818199,10.5%,1822661,1898924,1822661,1898924,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,76263,75263,3.963%,25.998%,0,0,0,0,200,28468520.0,34638800,34638800
1380,139,B6,1,463951,231215620,240905399,15.0%,1667388,1746758,1667388,1746758,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,79369,78369,4.487%,25.998%,520,200,200,320,0,34682340.0,45567600,45567600
1381,139,B6,2,463951,231215620,240905399,14.5%,1660139,1739163,1660139,1739163,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,79024,78024,4.486%,25.998%,320,200,200,120,0,33526260.0,44048600,44048600
1382,139,B6,3,463951,231215620,240905399,14.0%,1652889,1731568,1652889,1731568,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,78679,77679,4.486%,25.998%,120,120,200,0,0,32370160.0,42529800,42529800
1383,139,B6,4,463951,231215620,240905399,13.5%,1645640,1723974,1645640,1723974,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,78334,77334,4.486%,25.998%,0,0,0,0,200,31214080.0,39147400,39147400
1384,139,B6,5,463951,231215620,240905399,13.0%,1638390,1716379,1638390,1716379,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,77989,76989,4.486%,25.998%,0,0,0,0,200,30058030.0,37697400,37697400
1385,139,B6,6,463951,231215620,240905399,12.5%,1631141,1708785,1631141,1708785,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,77644,76644,4.485%,25.998%,0,0,0,0,200,28901950.0,36247600,36247600
1386,139,B6,7,463951,231215620,240905399,12.0%,1623891,1701190,1623891,1701190,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,77299,76299,4.485%,25.998%,0,0,0,0,200,27745800.0,34797600,34797600
1387,139,B6,8,463951,231215620,240905399,11.5%,1616642,1693595,1616642,1693595,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,76954,75954,4.485%,25.998%,0,0,0,0,200,26589850.0,33347800,33347800
1388,139,B6,9,463951,231215620,240905399,11.0%,1609392,1686001,1609392,1686001,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,76608,75608,4.484%,25.998%,0,0,0,0,200,25433750.0,31897800,31897800
1389,139,B6,10,463951,231215620,240905399,10.5%,1602143,1678406,1602143,1678406,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,76263,75263,4.484%,25.998%,0,0,0,0,200,24277670.0,30448000,30448000
1390,140,B7,1,246097,187644820,197334599,15.0%,1416856,1496225,1416856,1496225,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,79369,78369,5.238%,25.998%,520,200,200,320,0,28146740.0,39032000,39032000
1391,140,B7,2,246097,187644820,197334599,14.5%,1410696,1489720,1410696,1489720,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,79024,78024,5.237%,25.998%,320,200,200,120,0,27208510.0,37731000,37731000
1392,140,B7,3,246097,187644820,197334599,14.0%,1404536,1483215,1404536,1483215,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,78679,77679,5.237%,25.998%,120,120,200,0,0,26270310.0,36429800,36429800
1393,140,B7,4,246097,187644820,197334599,13.5%,1398376,1476710,1398376,1476710,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,78334,77334,5.237%,25.998%,0,0,0,0,200,25332080.0,33265400,33265400
1394,140,B7,5,246097,187644820,197334599,13.0%,1392215,1470204,1392215,1470204,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,77989,76989,5.237%,25.998%,0,0,0,0,200,24393780.0,32033200,32033200
1395,140,B7,6,246097,187644820,197334599,12.5%,1386055,1463699,1386055,1463699,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,77644,76644,5.236%,25.998%,0,0,0,0,200,23455630.0,30801200,30801200
1396,140,B7,7,246097,187644820,197334599,12.0%,1379895,1457194,1379895,1457194,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,77299,76299,5.236%,25.998%,0,0,0,0,200,22517400.0,29569200,29569200
1397,140,B7,8,246097,187644820,197334599,11.5%,1373735,1450688,1373735,1450688,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,76954,75954,5.236%,25.998%,0,0,0,0,200,21579120.0,28337200,28337200
1398,140,B7,9,246097,187644820,197334599,11.0%,1367574,1444183,1367574,1444183,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,76608,75608,5.235%,25.998%,0,0,0,0,200,20640950.0,27105000,27105000
1399,140,B7,10,246097,187644820,197334599,10.5%,1361414,1437678,1361414,1437678,Education,2000000,13000000,13,5e-05,25.998%,44.002%,1000,76263,75263,5.235%,25.998%,0,0,0,0,200,19702720.0,25873000,25873000
1400,141,B1,1,2769804,692386220,702075999,15.0%,4319119,4398489,4403118,4485265,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,82147,81647,1.82%,29.39%,588,200,200,388,0,103857940.0,114743200,114743200
1401,141,B1,2,2769804,692386220,702075999,14.5%,4300341,4379365,4383682,4465472,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81790,81290,1.82%,29.39%,388,200,200,188,0,100396010.0,110918400,110918400
1402,141,B1,3,2769804,692386220,702075999,14.0%,4281562,4360241,4364246,4445679,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81433,80933,1.82%,29.39%,188,188,200,0,0,96934110.0,107093600,107093600
1403,141,B1,4,2769804,692386220,702075999,13.5%,4262783,4341117,4344810,4425886,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81076,80576,1.821%,29.39%,0,0,0,0,200,93472080.0,101405400,101405400
1404,141,B1,5,2769804,692386220,702075999,13.0%,4244004,4321993,4325374,4406092,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80718,80218,1.821%,29.39%,0,0,0,0,200,90010180.0,97649600,97649600
1405,141,B1,6,2769804,692386220,702075999,12.5%,4225226,4302869,4305938,4386299,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80361,79861,1.821%,29.39%,0,0,0,0,200,86548300.0,93894000,93894000
1406,141,B1,7,2769804,692386220,702075999,12.0%,4206447,4283745,4286502,4366506,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80004,79504,1.821%,29.39%,0,0,0,0,200,83086400.0,90138200,90138200
1407,141,B1,8,2769804,692386220,702075999,11.5%,4187668,4264621,4267066,4346713,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,79647,79147,1.821%,29.39%,0,0,0,0,200,79624450.0,86382400,86382400
1408,141,B1,9,2769804,692386220,702075999,11.0%,4168889,4245498,4247630,4326920,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,79290,78790,1.821%,29.39%,0,0,0,0,200,76162470.0,82626600,82626600
1409,141,B1,10,2769804,692386220,702075999,10.5%,4150110,4226374,4228194,4307126,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,78933,78433,1.821%,29.39%,0,0,0,0,200,72700520.0,78870800,78870800
1410,142,B2,1,1663770,471179420,480869199,15.0%,3047180,3126549,3086661,3168808,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,82147,81647,2.577%,26.567%,531,200,200,331,0,70676940.0,81562200,81562200
1411,142,B2,2,1663770,471179420,480869199,14.5%,3033932,3112956,3072949,3154739,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81790,81290,2.577%,26.567%,331,200,200,131,0,68321010.0,78843400,78843400
1412,142,B2,3,1663770,471179420,480869199,14.0%,3020683,3099362,3059237,3140669,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81433,80933,2.577%,26.567%,131,131,200,0,0,65965110.0,76124600,76124600
1413,142,B2,4,1663770,471179420,480869199,13.5%,3007434,3085768,3045524,3126600,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81076,80576,2.577%,26.567%,0,0,0,0,200,63609260.0,71542400,71542400
1414,142,B2,5,1663770,471179420,480869199,13.0%,2994186,3072175,3031812,3112530,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80718,80218,2.577%,26.567%,0,0,0,0,200,61253330.0,68892800,68892800
1415,142,B2,6,1663770,471179420,480869199,12.5%,2980937,3058581,3018100,3098461,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80361,79861,2.577%,26.567%,0,0,0,0,200,58897430.0,66243000,66243000
1416,142,B2,7,1663770,471179420,480869199,12.0%,2967689,3044987,3004387,3084391,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80004,79504,2.578%,26.567%,0,0,0,0,200,56541600.0,63593400,63593400
1417,142,B2,8,1663770,471179420,480869199,11.5%,2954440,3031394,2990675,3070322,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,79647,79147,2.578%,26.567%,0,0,0,0,200,54185650.0,60943600,60943600
1418,142,B2,9,1663770,471179420,480869199,11.0%,2941191,3017800,2976963,3056252,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,79290,78790,2.578%,26.567%,0,0,0,0,200,51829750.0,58293800,58293800
1419,142,B2,10,1663770,471179420,480869199,10.5%,2927943,3004206,2963250,3042183,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,78933,78433,2.578%,26.567%,0,0,0,0,200,49473870.0,55644200,55644200
1420,143,B3,1,1183094,375044220,384733999,15.0%,2494403,2573772,2514537,2596684,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,82147,81647,3.144%,26.567%,531,200,200,331,0,56256640.0,67141800,67141800
1421,143,B3,2,1183094,375044220,384733999,14.5%,2483558,2562582,2503312,2585102,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81790,81290,3.145%,26.567%,331,200,200,131,0,54381410.0,64903800,64903800
1422,143,B3,3,1183094,375044220,384733999,14.0%,2472712,2551391,2492087,2573520,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81433,80933,3.145%,26.567%,131,131,200,0,0,52506160.0,62665800,62665800
1423,143,B3,4,1183094,375044220,384733999,13.5%,2461867,2540201,2480862,2561938,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81076,80576,3.145%,26.567%,0,0,0,0,200,50630960.0,58564200,58564200
1424,143,B3,5,1183094,375044220,384733999,13.0%,2451022,2529011,2469637,2550356,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80718,80218,3.145%,26.567%,0,0,0,0,200,48755730.0,56395200,56395200
1425,143,B3,6,1183094,375044220,384733999,12.5%,2440177,2517820,2458413,2538774,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80361,79861,3.146%,26.567%,0,0,0,0,200,46880550.0,54226200,54226200
1426,143,B3,7,1183094,375044220,384733999,12.0%,2429332,2506630,2447188,2527192,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80004,79504,3.146%,26.567%,0,0,0,0,200,45005350.0,52057200,52057200
1427,143,B3,8,1183094,375044220,384733999,11.5%,2418486,2495440,2435963,2515610,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,79647,79147,3.146%,26.567%,0,0,0,0,200,43130100.0,49888000,49888000
1428,143,B3,9,1183094,375044220,384733999,11.0%,2407641,2484250,2424738,2504028,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,79290,78790,3.147%,26.567%,0,0,0,0,200,41254870.0,47719000,47719000
1429,143,B3,10,1183094,375044220,384733999,10.5%,2396796,2473059,2413513,2492446,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,78933,78433,3.147%,26.567%,0,0,0,0,200,39379670.0,45550000,45550000
1430,144,B4,1,930283,324482020,334171799,15.0%,2203670,2283039,2213628,2295775,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,82147,81647,3.556%,26.567%,531,200,200,331,0,48672340.0,59557600,59557600
1431,144,B4,2,930283,324482020,334171799,14.5%,2194089,2273113,2203712,2285502,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81790,81290,3.557%,26.567%,331,200,200,131,0,47049910.0,57572200,57572200
1432,144,B4,3,930283,324482020,334171799,14.0%,2184508,2263187,2193795,2275228,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81433,80933,3.557%,26.567%,131,131,200,0,0,45427510.0,55587000,55587000
1433,144,B4,4,930283,324482020,334171799,13.5%,2174927,2253261,2183879,2264954,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81076,80576,3.557%,26.567%,0,0,0,0,200,43805080.0,51738400,51738400
1434,144,B4,5,930283,324482020,334171799,13.0%,2165346,2243334,2173962,2254681,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80718,80218,3.558%,26.567%,0,0,0,0,200,42182650.0,49822200,49822200
1435,144,B4,6,930283,324482020,334171799,12.5%,2155764,2233408,2164046,2244407,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80361,79861,3.558%,26.567%,0,0,0,0,200,40560230.0,47905800,47905800
1436,144,B4,7,930283,324482020,334171799,12.0%,2146183,2223482,2154129,2234133,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80004,79504,3.559%,26.567%,0,0,0,0,200,38937800.0,45989600,45989600
1437,144,B4,8,930283,324482020,334171799,11.5%,2136602,2213556,2144213,2223860,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,79647,79147,3.559%,26.567%,0,0,0,0,200,37315450.0,44073400,44073400
1438,144,B4,9,930283,324482020,334171799,11.0%,2127021,2203629,2134296,2213586,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,79290,78790,3.559%,26.567%,0,0,0,0,200,35692970.0,42157200,42157200
1439,144,B4,10,930283,324482020,334171799,10.5%,2117440,2193703,2124380,2203312,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,78933,78433,3.56%,26.567%,0,0,0,0,200,34070590.0,40241000,40241000
1440,145,B5,1,663515,271128420,280818199,15.0%,1896887,1976256,1896887,1978255,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,81368,80868,4.088%,26.567%,531,200,200,331,0,40669290.0,51554600,51554600
1441,145,B5,2,663515,271128420,280818199,14.5%,1888640,1967664,1888640,1969362,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80722,80222,4.073%,26.567%,331,200,200,131,0,39313610.0,49836000,49836000
1442,145,B5,3,663515,271128420,280818199,14.0%,1880392,1959071,1880392,1960468,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,80076,79576,4.059%,26.567%,131,131,200,0,0,37957960.0,48117600,48117600
1443,145,B5,4,663515,271128420,280818199,13.5%,1872145,1950479,1872145,1951575,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,79430,78930,4.044%,26.567%,0,0,0,0,200,36602280.0,44535600,44535600
1444,145,B5,5,663515,271128420,280818199,13.0%,1863898,1941887,1863898,1942682,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,78784,78284,4.03%,26.567%,0,0,0,0,200,35246730.0,42886200,42886200
1445,145,B5,6,663515,271128420,280818199,12.5%,1855650,1933294,1855650,1933789,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,78139,77639,4.015%,26.567%,0,0,0,0,200,33891030.0,41236600,41236600
1446,145,B5,7,663515,271128420,280818199,12.0%,1847403,1924702,1847403,1924896,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,77493,76993,4.0%,26.567%,0,0,0,0,200,32535400.0,39587200,39587200
1447,145,B5,8,663515,271128420,280818199,11.5%,1839156,1916109,1839156,1916109,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,76954,76454,3.99%,26.567%,0,0,0,0,200,31179720.0,37937800,37937800
1448,145,B5,9,663515,271128420,280818199,11.0%,1830908,1907517,1830908,1907517,Education,1000000,14000000,14,5e-05,26.567%,43.433%,500,76608,76108,3.99%,26.567%,0,0,0,0,200,29824150.0,36288200,36288200
